timestamp	route	count	firstDetail
1784813750991	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1648KB > 512KB
1784813751173	/roller-ui/login.rol	1	heapDelta: 1691KB > 512KB
1784813751373	/roller-ui/menu.rol	1	heapDelta: 1587KB > 512KB
1784813751452	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1646KB > 512KB
1784813751530	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1681KB > 512KB
1784813751609	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1715KB > 512KB
1784813751688	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1722KB > 512KB
1784813751827	/roller-ui/login.rol	1	heapDelta: 1563KB > 512KB
1784813752055	/roller-ui/menu.rol	1	heapDelta: 1640KB > 512KB
1784813752134	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1688KB > 512KB
1784813752213	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1616KB > 512KB
1784813752293	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1547KB > 512KB
1784813752372	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1686KB > 512KB
1784813752639	/roller-ui/login.rol	1	heapDelta: 1716KB > 512KB
1784813752868	/roller-ui/menu.rol	1	heapDelta: 1677KB > 512KB
1784813752947	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1702KB > 512KB
1784813753026	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1783KB > 512KB
1784813753107	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1626KB > 512KB
1784813753187	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1621KB > 512KB
1784813753829	/basquin/search?q=entry	1	latency: 515ms > 250ms
1784813753968	/basquin/date/20260508	1	heapDelta: 751KB > 512KB
1784813754106	/basquin/entry/bench-entry-05	1	heapDelta: 2442KB > 512KB
1784813754748	POST /basquin/entry/bench-entry-40 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+pqycmkwpevavhxvbplum twydrkq jbsfegakujqxtctycrsevctcrezsihsqrdbqtjwzcuz&post=Post	2	latency: 513ms > 250ms
1784813754884	/roller-ui/login.rol	1	heapDelta: 4797KB > 512KB
1784813755112	/roller-ui/menu.rol	1	heapDelta: 1578KB > 512KB
1784813755191	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1721KB > 512KB
1784813755270	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1644KB > 512KB
1784813755349	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1668KB > 512KB
1784813755428	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1780KB > 512KB
1784813755564	/roller-ui/login.rol	1	heapDelta: 1600KB > 512KB
1784813755702	/basquin/feed/entries/atom?excerpts=true	1	heapDelta: 16181KB > 512KB
1784813755831	/roller-ui/login.rol	1	heapDelta: 1655KB > 512KB
1784813755964	/roller-ui/login.rol	1	heapDelta: 1614KB > 512KB
1784813756191	/roller-ui/menu.rol	1	heapDelta: 1531KB > 512KB
1784813756271	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1697KB > 512KB
1784813756350	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1593KB > 512KB
1784813756428	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1577KB > 512KB
1784813756507	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1741KB > 512KB
1784813756648	/basquin/date/20260701	1	heapDelta: 1588KB > 512KB
1784813757511	/basquin/search?q=entry&cat=Sfonc	1	latency: 510ms > 250ms
1784813757646	/roller-ui/login.rol	1	heapDelta: 1696KB > 512KB
1784813757946	/basquin/	1	heapDelta: 9694KB > 512KB
1784813758603	/basquin/search?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	2	latency: 505ms > 250ms
1784813758736	/roller-ui/login.rol	1	heapDelta: 1597KB > 512KB
1784813758966	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1865KB > 512KB
1784813759285	/roller-ui/login.rol	1	heapDelta: 1684KB > 512KB
1784813759513	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1600KB > 512KB
1784813760206	POST /basquin/entry/bench-entry-05 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+jnullxga&post=Post	2	latency: 512ms > 250ms
1784813760337	/roller-ui/login.rol	1	heapDelta: 1655KB > 512KB
1784813760566	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1637KB > 512KB
1784813760637	/basquin/	1	heapDelta: 9844KB > 512KB
1784813761278	POST /basquin/entry/bench-entry-40 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+msxdalspfokjvckdzwwqvmnokyyajk sqfndvvozxpgwwfzn tvzrgnplrcbeoinotepqepegmwmjtcwkxcdjmuqr cufzdxbdnuxnqljsxbmbtlvcjwosrlrynklpe rcyvsy wq vnnivgqlhnrmlhgmlni mubfkdgb yygtivrszrslrjjltaxkseqglzeqereslgaig&post=Post	2	latency: 512ms > 250ms
1784813761411	/roller-ui/login.rol	1	heapDelta: 1677KB > 512KB
1784813761638	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1792KB > 512KB
1784813762499	/basquin/search?q=paragraph	2	latency: 516ms > 250ms
1784813762770	/roller-ui/login.rol	1	heapDelta: 1560KB > 512KB
1784813763002	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1642KB > 512KB
1784813763750	/basquin/search?q=lucene&page=3	2	latency: 517ms > 250ms
1784813763886	/basquin/search?q=	1	heapDelta: 916KB > 512KB
1784813764529	POST /basquin/entry/bench-entry-37 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+zh&post=Post	2	latency: 515ms > 250ms
1784813764793	/roller-ui/login.rol	1	heapDelta: 1684KB > 512KB
1784813764929	/basquin/feed/entries/atom?excerpts=true	1	heapDelta: 16308KB > 512KB
1784813765566	/basquin/search?q=vvjf	2	latency: 505ms > 250ms
1784813766483	/basquin/search?q=paragraph	2	latency: 515ms > 250ms
1784813767313	/basquin/search?q=analyzer	2	latency: 515ms > 250ms
1784813767452	/basquin/date/20260715	1	heapDelta: 1537KB > 512KB
1784813768315	/basquin/search?q=entry	2	latency: 516ms > 250ms
1784813768454	/basquin/entry/bench-entry-40	1	heapDelta: 2487KB > 512KB
1784813768586	/basquin/feed/comments/rss	1	heapDelta: 960KB > 512KB
1784813769765	POST /basquin/entry/bench-entry-01 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+wplqd nddeuvjunwxfxrgznaabprkgglknrmlrjigmiczsdxjcpmjhbuavsuvgurshkiilvjabaxbwltoeqrldgsmolzxruh&post=Post	2	latency: 512ms > 250ms
1784813769909	/basquin/category/Notes?page=0	1	heapDelta: 6943KB > 512KB
1784813770045	/basquin/feed/entries/atom	1	heapDelta: 16583KB > 512KB
1784813770140	/roller-ui/login.rol	1	heapDelta: 4900KB > 512KB
1784813770364	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1690KB > 512KB
1784813770829	/basquin/entry/bench-entry-37	1	heapDelta: 6362KB > 512KB
1784813770961	/roller-ui/login.rol	1	heapDelta: 1601KB > 512KB
1784813771161	/roller-ui/menu.rol	1	heapDelta: 1635KB > 512KB
1784813771240	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1694KB > 512KB
1784813771319	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1585KB > 512KB
1784813771398	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1631KB > 512KB
1784813771477	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1905KB > 512KB
1784813772123	/basquin/search?q=velocity	2	latency: 516ms > 250ms
1784813772384	/roller-ui/login.rol	1	heapDelta: 1672KB > 512KB
1784813772611	/roller-ui/menu.rol	1	heapDelta: 1640KB > 512KB
1784813772690	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1644KB > 512KB
1784813772769	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1619KB > 512KB
1784813772847	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1538KB > 512KB
1784813772926	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1637KB > 512KB
1784813773102	/roller-ui/login.rol	1	heapDelta: 1688KB > 512KB
1784813773330	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1618KB > 512KB
1784813773779	/basquin/search?q=	1	heapDelta: 981KB > 512KB
1784813774044	/basquin/feed/comments/rss	1	heapDelta: 845KB > 512KB
1784813774689	/basquin/search?q=lucene	2	latency: 515ms > 250ms
1784813775727	/basquin/search?q=render	2	latency: 515ms > 250ms
1784813775864	/roller-ui/login.rol	1	heapDelta: 4916KB > 512KB
1784813776091	/roller-ui/menu.rol	1	heapDelta: 1563KB > 512KB
1784813776169	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1665KB > 512KB
1784813776249	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1636KB > 512KB
1784813776328	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1567KB > 512KB
1784813776407	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1692KB > 512KB
1784813776539	/roller-ui/login.rol	1	heapDelta: 1668KB > 512KB
1784813776767	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1645KB > 512KB
1784813776949	/roller-ui/login.rol	1	heapDelta: 1670KB > 512KB
1784813777176	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1571KB > 512KB
1784813777363	/roller-ui/register.rol	1	heapDelta: 2876KB > 512KB
1784813777452	/roller-ui/register.rol	1	heapDelta: 1540KB > 512KB
1784813777588	/basquin/search?q=	1	heapDelta: 1053KB > 512KB
1784813778265	/basquin/search?q=basquin	2	latency: 515ms > 250ms
1784813778397	/roller-ui/login.rol	1	heapDelta: 1752KB > 512KB
1784813778597	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1659KB > 512KB
1784813778783	/roller-ui/login.rol	1	heapDelta: 1514KB > 512KB
1784813778982	/roller-ui/menu.rol	1	heapDelta: 1649KB > 512KB
1784813779062	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1650KB > 512KB
1784813779141	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1643KB > 512KB
1784813779220	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1592KB > 512KB
1784813779299	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1682KB > 512KB
1784813779569	/roller-ui/login.rol	1	heapDelta: 1601KB > 512KB
1784813779796	/roller-ui/menu.rol	1	heapDelta: 1647KB > 512KB
1784813779879	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 4630KB > 512KB
1784813779958	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1681KB > 512KB
1784813780037	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1669KB > 512KB
1784813780116	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1611KB > 512KB
1784813780252	/roller-ui/login.rol	1	heapDelta: 1841KB > 512KB
1784813780560	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1570KB > 512KB
1784813780639	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1615KB > 512KB
1784813780719	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1619KB > 512KB
1784813780798	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1483KB > 512KB
1784813781191	/roller-ui/login.rol	1	heapDelta: 1644KB > 512KB
1784813781419	/roller-ui/menu.rol	1	heapDelta: 1631KB > 512KB
1784813781497	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1665KB > 512KB
1784813781576	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1689KB > 512KB
1784813781655	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1658KB > 512KB
1784813781734	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1584KB > 512KB
1784813782130	/basquin/date/20260707	1	heapDelta: 1793KB > 512KB
1784813782775	/basquin/search?q=paragraph	2	latency: 515ms > 250ms
1784813782926	/basquin/?page=1	1	heapDelta: 9824KB > 512KB
1784813783080	/roller-ui/login.rol	1	heapDelta: 1731KB > 512KB
1784813783232	/basquin/date/202606	1	heapDelta: 11324KB > 512KB
1784813783496	/roller-ui/login.rol	1	heapDelta: 1646KB > 512KB
1784813783723	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1619KB > 512KB
1784813784045	/roller-ui/login.rol	1	heapDelta: 5002KB > 512KB
1784813784272	/roller-ui/menu.rol	1	heapDelta: 1585KB > 512KB
1784813784351	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1628KB > 512KB
1784813784429	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1705KB > 512KB
1784813784509	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1671KB > 512KB
1784813784589	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1527KB > 512KB
1784813785346	/roller-ui/menu.rol	1	heapDelta: 1548KB > 512KB
1784813785425	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1686KB > 512KB
1784813785505	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1626KB > 512KB
1784813785584	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1640KB > 512KB
1784813785663	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1733KB > 512KB
1784813786441	/basquin/search?q=lucene	2	latency: 515ms > 250ms
1784813786574	/roller-ui/login.rol	1	heapDelta: 1683KB > 512KB
1784813786801	/roller-ui/menu.rol	1	heapDelta: 1658KB > 512KB
1784813786880	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1648KB > 512KB
1784813786959	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1715KB > 512KB
1784813787038	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1617KB > 512KB
1784813787117	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1687KB > 512KB
1784813787761	/basquin/search?q=chew	2	latency: 515ms > 250ms
1784813788447	POST /basquin/entry/bench-entry-05 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+qq<&post=Post	2	latency: 512ms > 250ms
1784813789094	/basquin/search?q=velocity	2	latency: 514ms > 250ms
1784813789235	/roller-ui/register.rol	1	heapDelta: 4788KB > 512KB
1784813789524	/roller-ui/login.rol	1	heapDelta: 2874KB > 512KB
1784813789752	/roller-ui/authoring/entryAdd.rol?weblog=basquin <<salt=input:salt	1	heapDelta: 1616KB > 512KB
1784813789823	/basquin/	1	heapDelta: 9855KB > 512KB
1784813789959	/roller-ui/login.rol	1	heapDelta: 1751KB > 512KB
1784813790595	/basquin/search?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	2	latency: 505ms > 250ms
1784813791240	/basquin/search?q=bench	2	latency: 514ms > 250ms
1784813791373	/roller-ui/login.rol	1	heapDelta: 1624KB > 512KB
1784813791600	/roller-ui/menu.rol	1	heapDelta: 1678KB > 512KB
1784813791679	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1659KB > 512KB
1784813791758	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1611KB > 512KB
1784813791837	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1666KB > 512KB
1784813791915	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1686KB > 512KB
1784813792056	/basquin/feed/entries/atom	1	heapDelta: 16408KB > 512KB
1784813792834	/basquin/search?q=basquin	2	latency: 514ms > 250ms
1784813793423	/roller-ui/login.rol	1	heapDelta: 1605KB > 512KB
1784813793624	/roller-ui/menu.rol	1	heapDelta: 2868KB > 512KB
1784813793703	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1610KB > 512KB
1784813793783	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1644KB > 512KB
1784813793862	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1646KB > 512KB
1784813793941	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1639KB > 512KB
1784813794077	/basquin/feed/entries/rss?cat=Notes	1	heapDelta: 8576KB > 512KB
1784813794727	/basquin/search?q=paragraph	2	latency: 516ms > 250ms
1784813794989	/roller-ui/login.rol	1	heapDelta: 1679KB > 512KB
1784813795216	/roller-ui/menu.rol	1	heapDelta: 1666KB > 512KB
1784813795295	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1724KB > 512KB
1784813795374	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1683KB > 512KB
1784813795453	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1656KB > 512KB
1784813795532	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1689KB > 512KB
1784813795675	/basquin/category/Benchmarks	1	heapDelta: 5522KB > 512KB
1784813795809	/roller-ui/login.rol	1	heapDelta: 1666KB > 512KB
1784813796037	/roller-ui/menu.rol	1	heapDelta: 1680KB > 512KB
1784813796116	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1667KB > 512KB
1784813796195	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1661KB > 512KB
1784813796274	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1689KB > 512KB
1784813796354	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1716KB > 512KB
1784813796995	POST /basquin/entry/bench-entry-01 method=post&name=Fuzz+${{@nonce}}&email=fuzz@example.com&url=&content=Comment+${{@nonce}}+a>nf&post=Post	2	latency: 512ms > 250ms
1784813797129	/roller-ui/register.rol	1	heapDelta: 1514KB > 512KB
1784813797260	/roller-ui/login.rol	1	heapDelta: 1703KB > 512KB
1784813797493	/roller-ui/menu.rol	1	heapDelta: 1666KB > 512KB
1784813797571	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1596KB > 512KB
1784813797652	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 2828KB > 512KB
1784813797731	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1683KB > 512KB
1784813797810	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1606KB > 512KB
1784813797940	/basquin/feed/comments/rss	1	heapDelta: 753KB > 512KB
1784813798099	/roller-ui/login.rol	1	heapDelta: 1639KB > 512KB
1784813798327	/roller-ui/menu.rol	1	heapDelta: 2503KB > 512KB
1784813798406	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1626KB > 512KB
1784813798486	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1686KB > 512KB
1784813798566	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1671KB > 512KB
1784813798644	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1646KB > 512KB
1784813798912	/basquin/date/20260720	1	heapDelta: 1667KB > 512KB
1784813799177	/roller-ui/login.rol	1	heapDelta: 1636KB > 512KB
1784813799403	/roller-ui/menu.rol	1	heapDelta: 1636KB > 512KB
1784813799482	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1671KB > 512KB
1784813799561	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1757KB > 512KB
1784813799640	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1727KB > 512KB
1784813799719	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1746KB > 512KB
1784813800364	/basquin/search?q=basquin	2	latency: 515ms > 250ms
1784813801039	/basquin/search?q=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA	2	latency: 506ms > 250ms
1784813801175	/roller-ui/login.rol	1	heapDelta: 1663KB > 512KB
1784813801406	/roller-ui/menu.rol	1	heapDelta: 1630KB > 512KB
1784813801487	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 3397KB > 512KB
1784813801565	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1676KB > 512KB
1784813801643	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1697KB > 512KB
1784813801861	/roller-ui/login.rol	1	heapDelta: 1807KB > 512KB
1784813802089	/roller-ui/menu.rol	1	heapDelta: 1666KB > 512KB
1784813802168	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1732KB > 512KB
1784813802246	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1557KB > 512KB
1784813802326	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1558KB > 512KB
1784813802405	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1544KB > 512KB
1784813802538	/roller-ui/register.rol	1	heapDelta: 2862KB > 512KB
1784813803207	/basquin/search?q=basquin	2	latency: 515ms > 250ms
1784813803471	/roller-ui/login.rol	1	heapDelta: 1666KB > 512KB
1784813803698	/roller-ui/menu.rol	1	heapDelta: 1624KB > 512KB
1784813803777	/roller-ui/authoring/entries.rol?weblog=basquin	1	heapDelta: 1647KB > 512KB
1784813803857	/roller-ui/authoring/comments.rol?weblog=basquin	1	heapDelta: 1740KB > 512KB
1784813803936	/roller-ui/authoring/categories.rol?weblog=basquin	1	heapDelta: 1663KB > 512KB
1784813804014	/roller-ui/admin/globalConfig.rol	1	heapDelta: 1640KB > 512KB
1784813804149	/basquin/feed/entries/rss?cat=Tech	1	heapDelta: 8583KB > 512KB
1784813804415	/basquin/feed/entries/atom	1	heapDelta: 16350KB > 512KB
1784813804808	/roller-ui/login.rol	1	heapDelta: 1580KB > 512KB
1784813805036	/roller-ui/menu.rol	1	heapDelta: 1648KB > 512KB
