Class or Package Name, Initialization Kind, Reasons
com.oracle.svm.core.posix.headers.Limits, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Locale, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Mman, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.PosixDirectives, BUILD_TIME, CContext.Directives must be eagerly initialized
com.oracle.svm.core.posix.headers.PosixFile, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.PosixLibM, BUILD_TIME, classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Pthread, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Pthread$pthread_attr_t, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Pthread$pthread_cond_t, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Pthread$pthread_condattr_t, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Pthread$pthread_key_tPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
com.oracle.svm.core.posix.headers.Pthread$pthread_mutex_t, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Pthread$pthread_tPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
com.oracle.svm.core.posix.headers.Pwd, BUILD_TIME, classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Pwd$passwd, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Pwd$passwdPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
com.oracle.svm.core.posix.headers.Resource, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Resource$rlimit, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Sched, BUILD_TIME, classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Semaphore, BUILD_TIME, classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Semaphore$sem_t, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Signal, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Signal$GregEnumLinuxAMD64, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Signal$GregsPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
com.oracle.svm.core.posix.headers.Signal$LinuxSignalEnum, BUILD_TIME, classes annotated with CEnum are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Signal$SignalEnum, BUILD_TIME, classes annotated with CEnum are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Signal$sigaction, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Signal$sigevent, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Signal$siginfo_t, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Signal$sigset_tPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
com.oracle.svm.core.posix.headers.Signal$ucontext_t, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Stdlib, BUILD_TIME, classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Sysctl, BUILD_TIME, classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Time, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and super type of com.oracle.svm.core.posix.headers.linux.LinuxTime and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Time$TimerTypeEnum, BUILD_TIME, classes annotated with CEnum are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Time$itimerval, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Time$timespec, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Time$timeval, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Time$tm, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Times, BUILD_TIME, classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Times$tms, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Unistd, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Utsname, BUILD_TIME, classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.Utsname$utsname, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.Wait, BUILD_TIME, classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.linux.LinuxPthread, BUILD_TIME, classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.linux.LinuxStat, BUILD_TIME, classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.linux.LinuxTime, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.headers.linux.LinuxTime$itimerspec, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.headers.linux.LinuxTime$timer_t, BUILD_TIME, classes annotated with CStruct are always initialized at image build time
com.oracle.svm.core.posix.jdk.Target_jdk_internal_misc_Signal, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.posix.jdk.Target_jdk_internal_misc_VM, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.posix.linux.LinuxLibCHelper, BUILD_TIME, classes annotated with CConstant are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.posix.linux.Target_java_lang_System_Linux, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.posix.thread.Target_java_lang_Thread, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_java_lang_reflect_AccessibleObject, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_java_lang_reflect_Constructor, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_java_lang_reflect_Executable, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_java_lang_reflect_Executable_ParameterData, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_java_lang_reflect_Field, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_java_lang_reflect_Method, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_java_lang_reflect_Parameter, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_java_lang_reflect_RecordComponent, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_java_lang_reflect_ReflectAccess, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_jdk_internal_misc_Unsafe_Reflection, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_jdk_internal_reflect_ConstantPool, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_jdk_internal_reflect_ConstructorAccessor, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_jdk_internal_reflect_FieldAccessor, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_jdk_internal_reflect_MethodAccessor, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_jdk_internal_reflect_MethodHandleFieldAccessorImpl, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_sun_reflect_annotation_AnnotationInvocationHandler, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_sun_reflect_annotation_AnnotationParser, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.reflect.target.Target_sun_reflect_annotation_AnnotationTypeMismatchExceptionProxy, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.riscv64.RISCV64LibCHelper$CPUFeatures, BUILD_TIME, classes annotated with CStruct are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.core.riscv64.RISCV64LibCHelperDirectives, BUILD_TIME, CContext.Directives must be eagerly initialized
com.oracle.svm.core.sampler.SamplerBuffer, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.core.sampler.SamplerSampleWriterData, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.core.stack.JavaFrame, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.core.stack.JavaFrameAnchor, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.core.stack.JavaFrameAnchorFields, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.core.stack.JavaFrameAnchorPreamble, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.core.stack.JavaStackWalk, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.core.stack.JavaStackWalkImpl, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.core.thread.NativeVMOperationData, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.core.thread.PlatformThreads$ThreadStartData, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.core.thread.Target_java_lang_BaseVirtualThread, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_ScopedValue, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_ScopedValue_Cache, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_ScopedValue_CallableOp, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_ScopedValue_Carrier, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_ScopedValue_Snapshot, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_Thread, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_ThreadGroup, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_ThreadLocal, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_ThreadLocal_ThreadLocalMap, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_Thread_Constants, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_Thread_FieldHolder, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_Thread_ThreadIdentifiers, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_lang_VirtualThread, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_util_concurrent_ForkJoinWorkerThread, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_java_util_concurrent_ThreadPoolExecutor_Worker, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_jdk_internal_misc_Unsafe_JavaThreads, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_jdk_internal_vm_Continuation, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_jdk_internal_vm_ContinuationScope, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_jdk_internal_vm_ContinuationSupport, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_jdk_internal_vm_ScopedValueContainer, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_jdk_internal_vm_StackChunk, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_jdk_internal_vm_ThreadContainer, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_jdk_internal_vm_ThreadContainers, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.thread.Target_sun_nio_ch_Interruptible, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.util.Target_com_oracle_svm_core_util_Counter, BUILD_TIME, substitutions are always initialized
com.oracle.svm.core.util.coder.ByteStream, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.graal.isolated.CodeInstallInfo, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.graal.isolated.ConstantData, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.graal.isolated.ForeignIsolateReferenceAdjusterData, BUILD_TIME, classes annotated with RawStructure are always initialized at image build time
com.oracle.svm.graal.meta.Target_java_lang_Integer_IntegerCache, BUILD_TIME, substitutions are always initialized
com.oracle.svm.graal.substitutions.Target_jdk_graal_compiler_printer_NoDeadCodeVerifyHandler, BUILD_TIME, substitutions are always initialized
com.oracle.svm.hosted.c.BuiltinDirectives, BUILD_TIME, CContext.Directives must be eagerly initialized
com.oracle.svm.hosted.c.DirectivesExtension, BUILD_TIME, super type of com.oracle.svm.hosted.c.BuiltinDirectives
com.oracle.svm.jdwp.bridge.jniutils.JNI$JNIEnv, BUILD_TIME, classes annotated with CStruct are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.jdwp.bridge.jniutils.JNI$JNIEnvPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
com.oracle.svm.jdwp.bridge.jniutils.JNI$JNIHeaderDirectives, BUILD_TIME, CContext.Directives must be eagerly initialized
com.oracle.svm.jdwp.bridge.jniutils.JNI$JNIInvokeInterface, BUILD_TIME, classes annotated with CStruct are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.jdwp.bridge.jniutils.JNI$JNINativeInterface, BUILD_TIME, classes annotated with CStruct are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.jdwp.bridge.jniutils.JNI$JValue, BUILD_TIME, classes annotated with CStruct are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.jdwp.bridge.jniutils.JNI$JavaVM, BUILD_TIME, classes annotated with CStruct are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.jdwp.bridge.jniutils.JNI$JavaVMAttachArgs, BUILD_TIME, classes annotated with CStruct are always initialized at image build time and classes annotated with CContext are always initialized at image build time
com.oracle.svm.jdwp.bridge.jniutils.JNI$JavaVMPointer, BUILD_TIME, classes annotated with CPointerTo are always initialized at image build time
com.sun.crypto.provider, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.crypto.provider.SunJCE$SecureRandomHolder, RUN_TIME, for substitutions
com.sun.java.util.jar.pack, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory, BUILD_TIME, from feature com.oracle.svm.core.jdk.management.ManagementFeature.duringSetup with 'com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory'
com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping, BUILD_TIME, from feature com.oracle.svm.core.jdk.management.ManagementFeature.duringSetup with 'com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping'
com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$Mappings, BUILD_TIME, from feature com.oracle.svm.core.jdk.management.ManagementFeature.duringSetup with 'com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$Mappings'
com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$NonNullMXBeanMapping, BUILD_TIME, super type of com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping
com.sun.jmx.mbeanserver.DescriptorCache, BUILD_TIME, from feature com.oracle.svm.core.jdk.management.ManagementFeature.duringSetup with 'com.sun.jmx.mbeanserver.DescriptorCache'
com.sun.jmx.mbeanserver.MXBeanMapping, BUILD_TIME, super type of com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$NonNullMXBeanMapping
com.sun.jmx.mbeanserver.MXBeanMappingFactory, BUILD_TIME, super type of com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory
com.sun.jmx.remote.util.ClassLogger, BUILD_TIME, from feature com.oracle.svm.core.jdk.management.ManagementFeature.duringSetup with 'com.sun.jmx.remote.util.ClassLogger'
com.sun.jndi, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.jndi.dns.DnsClient, RUN_TIME, Contains Random references, therefore can't be included in the image heap.
com.sun.jndi.ldap.ServiceLocator, RUN_TIME, Contains Random references, therefore can't be included in the image heap.
com.sun.management, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.management.internal.OperatingSystemImpl, RUN_TIME, for JDK native code support via JNI
com.sun.management.internal.PlatformMBeanProviderImpl, RUN_TIME, from feature com.oracle.svm.core.jdk.management.ManagementFeature.duringSetup with 'com.sun.management.internal.PlatformMBeanProviderImpl'
com.sun.naming.internal, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.naming.internal.ResourceManager$AppletParameter, RUN_TIME, Initializes AWT
com.sun.net.ssl, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.nio.file, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.nio.sctp, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.nio.zipfs, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.org.apache, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.org.apache.xml.internal.serialize.HTMLdtd, RUN_TIME, Fails build-time initialization
com.sun.org.slf4j.internal, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.security.auth, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.security.cert.internal.x509, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.security.jgss, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.security.ntlm, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.security.sasl, BUILD_TIME, Core JDK classes are initialized at build time
com.sun.xml, BUILD_TIME, Core JDK classes are initialized at build time
double, BUILD_TIME, primitive types are initialized at build time
double[], BUILD_TIME, arrays are initialized at build time
float, BUILD_TIME, primitive types are initialized at build time
float[], BUILD_TIME, arrays are initialized at build time
int, BUILD_TIME, primitive types are initialized at build time
int[], BUILD_TIME, arrays are initialized at build time
io.netty, BUILD_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty' and from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty'
io.netty.buffer.AbstractReferenceCountedByteBuf, RUN_TIME, from 'META-INF/native-image/io.netty/netty-buffer/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-buffer-4.1.135.Final.jar' with 'io.netty.buffer.AbstractReferenceCountedByteBuf' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'AbstractReferenceCountedByteBuf.class'
io.netty.buffer.ByteBufAllocator, RUN_TIME, from 'META-INF/native-image/io.netty/netty-buffer/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-buffer-4.1.135.Final.jar' with 'io.netty.buffer.ByteBufAllocator' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'ByteBufAllocator.class'
io.netty.buffer.ByteBufUtil, RUN_TIME, from 'META-INF/native-image/io.netty/netty-buffer/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-buffer-4.1.135.Final.jar' with 'io.netty.buffer.ByteBufUtil' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'ByteBufUtil.class'
io.netty.buffer.ByteBufUtil$HexUtil, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'ByteBufUtil$HexUtil.class'
io.netty.buffer.PooledByteBufAllocator, RUN_TIME, from 'META-INF/native-image/io.netty/netty-buffer/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-buffer-4.1.135.Final.jar' with 'io.netty.buffer.PooledByteBufAllocator' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'PooledByteBufAllocator.class'
io.netty.buffer.Unpooled, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'Unpooled.class'
io.netty.buffer.UnpooledByteBufAllocator, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'UnpooledByteBufAllocator.class'
io.netty.channel.DefaultChannelId, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'DefaultChannelId.class'
io.netty.channel.unix.Errors, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'Errors.class'
io.netty.channel.unix.FileDescriptor, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'FileDescriptor.class'
io.netty.channel.unix.IovArray, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'IovArray.class'
io.netty.channel.unix.Limits, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'Limits.class'
io.netty.handler.codec.ReplayingDecoderByteBuf, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'ReplayingDecoderByteBuf.class'
io.netty.handler.codec.compression.BrotliDecoder, RUN_TIME, from 'META-INF/native-image/io.netty/netty-codec/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-4.1.135.Final.jar' with 'io.netty.handler.codec.compression.BrotliDecoder'
io.netty.handler.codec.compression.BrotliOptions, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'BrotliOptions.class'
io.netty.handler.codec.compression.ZstdConstants, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'ZstdConstants.class'
io.netty.handler.codec.compression.ZstdOptions, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'ZstdOptions.class'
io.netty.handler.codec.http.HttpObjectAggregator, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'HttpObjectAggregator.class'
io.netty.handler.codec.http.HttpObjectEncoder, RUN_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty.handler.codec.http.HttpObjectEncoder' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'HttpObjectEncoder.class'
io.netty.handler.codec.http.websocketx.WebSocket00FrameEncoder, RUN_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty.handler.codec.http.websocketx.WebSocket00FrameEncoder' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'WebSocket00FrameEncoder.class'
io.netty.handler.codec.http.websocketx.extensions.compression.DeflateDecoder, RUN_TIME, from 'META-INF/native-image/io.netty/netty-codec-http/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http-4.1.135.Final.jar' with 'io.netty.handler.codec.http.websocketx.extensions.compression.DeflateDecoder' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'DeflateDecoder.class'
io.netty.handler.codec.http2.DefaultHttp2FrameWriter, RUN_TIME, from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty.handler.codec.http2.DefaultHttp2FrameWriter' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'DefaultHttp2FrameWriter.class'
io.netty.handler.codec.http2.Http2ClientUpgradeCodec, RUN_TIME, from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty.handler.codec.http2.Http2ClientUpgradeCodec' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'Http2ClientUpgradeCodec.class'
io.netty.handler.codec.http2.Http2CodecUtil, RUN_TIME, from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty.handler.codec.http2.Http2CodecUtil' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'Http2CodecUtil.class'
io.netty.handler.codec.http2.Http2ConnectionHandler, RUN_TIME, from 'META-INF/native-image/io.netty/netty-codec-http2/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-codec-http2-4.1.135.Final.jar' with 'io.netty.handler.codec.http2.Http2ConnectionHandler' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'Http2ConnectionHandler.class'
io.netty.handler.ssl.ConscryptAlpnSslEngine, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'ConscryptAlpnSslEngine.class'
io.netty.handler.ssl.JdkSslServerContext, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'JdkSslServerContext.class'
io.netty.handler.ssl.ReferenceCountedOpenSslContext, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'ReferenceCountedOpenSslContext.class'
io.netty.handler.ssl.ReferenceCountedOpenSslEngine, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'ReferenceCountedOpenSslEngine.class'
io.netty.handler.ssl.util.ThreadLocalInsecureRandom, RUN_TIME, from 'META-INF/native-image/io.netty/netty-handler/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-handler-4.1.135.Final.jar' with 'io.netty.handler.ssl.util.ThreadLocalInsecureRandom' and from feature io.quarkus.runner.Feature.beforeAnalysis with 'ThreadLocalInsecureRandom.class'
io.netty.internal.tcnative.SSL, RUN_TIME, from feature io.quarkus.runner.Feature.beforeAnalysis with 'SSL.class'
io.netty.resolver.HostsFileEntriesResolver, RUN_TIME, from 'META-INF/native-image/io.netty/netty-resolver-dns/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-resolver-dns-4.1.135.Final.jar' with 'io.netty.resolver.HostsFileEntriesResolver'
io.netty.resolver.dns.DefaultDnsServerAddressStreamProvider, RUN_TIME, from 'META-INF/native-image/io.netty/netty-resolver-dns/native-image.properties' in 'file:///w/target/fixture-1.0.0-SNAPSHOT-native-image-source-jar/lib/io.netty.netty-resolver-dns-4.1.135.Final.jar' with 'io.netty.resolver.dns.DefaultDnsServerAddressStreamProvider'
