Class Name, Initialization Kind, Reason for Initialization
io.vertx.core.http.impl.VertxHttpRequestDecoder, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.VertxHttpResponse, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.WebSocketImplBase, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.WebSocketImplBase$$Lambda/0x0000000038522530, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.http.impl.WebSocketImplBase$$Lambda/0x0000000038522760, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.http.impl.WebSocketImplBase$$Lambda/0x0000000038524260, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.http.impl.WebSocketImplBase$$Lambda/0x0000000038524490, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.http.impl.WebSocketImplBase$$Lambda/0x0000000038525460, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.http.impl.WebSocketImplBase$$Lambda/0x00000000385258d0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.http.impl.WebSocketImplBase$$Lambda/0x000000003852e840, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.http.impl.WebSocketImplBase$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.WebSocketInternal, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.headers.HeadersAdaptor, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.headers.HeadersMultiMap, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.headers.HeadersMultiMap$$Lambda/0x000000003851f530, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.http.impl.headers.HeadersMultiMap$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.headers.HeadersMultiMap$1$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.headers.HeadersMultiMap$MapEntry, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.headers.HeadersMultiMap$MapEntry[], BUILD_TIME, arrays are initialized at build time
io.vertx.core.http.impl.headers.Http2HeadersAdaptor, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.headers.Http2HeadersAdaptor$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.headers.Http2HeadersAdaptor$2, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.headers.Http2HeadersAdaptor$2$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.ws.WebSocketFrameImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.http.impl.ws.WebSocketFrameInternal, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.AddressResolver, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.AddressResolver$$Lambda/0x000000003851c6a0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.Arguments, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.CloseFuture, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.CloseFuture$$Lambda/0x00000000384b6140, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.CloseFuture$$Lambda/0x00000000384b6368, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.CloseFuture$$Lambda/0x0000000038502430, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ConcurrentHashSet, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.ContextBase, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.ContextImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.ContextImpl$$Lambda/0x00000000384b3c98, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ContextImpl$$Lambda/0x00000000384b97d0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ContextImpl$$Lambda/0x00000000384b9c30, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ContextImpl$$Lambda/0x00000000384b9e60, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ContextImpl$$Lambda/0x0000000038507230, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ContextImpl$$Lambda/0x0000000038507460, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ContextImpl$$Lambda/0x000000003850cd40, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ContextImpl$$Lambda/0x000000003850cf70, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ContextImpl$$Lambda/0x000000003851f300, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ContextImpl$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.ContextInternal, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.ContextInternal$$Lambda/0x00000000384b8f20, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ContextInternal$$Lambda/0x00000000385006c8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.ContextLocalImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.Deployment, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.DeploymentManager, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.DeploymentManager$$Lambda/0x00000000384b2d00, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$$Lambda/0x00000000384bec00, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$$Lambda/0x0000000038500000, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$$Lambda/0x0000000038500248, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$$Lambda/0x0000000038502660, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$$Lambda/0x0000000038503c78, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$$Lambda/0x0000000038507d40, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.DeploymentManager$DeploymentImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.DeploymentManager$DeploymentImpl$$Lambda/0x0000000038500fc8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$DeploymentImpl$$Lambda/0x0000000038501218, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$DeploymentImpl$$Lambda/0x0000000038501448, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$DeploymentImpl$$Lambda/0x0000000038501678, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$DeploymentImpl$$Lambda/0x00000000385018c8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$DeploymentImpl$$Lambda/0x0000000038501b18, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$DeploymentImpl$$Lambda/0x0000000038502890, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$DeploymentImpl$$Lambda/0x0000000038502ac0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$DeploymentImpl$$Lambda/0x00000000385033b0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$DeploymentImpl$$Lambda/0x00000000385035e0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.DeploymentManager$VerticleHolder, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.DuplicatedContext, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.EventExecutor, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.EventLoopExecutor, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.JavaVerticleFactory, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.LoaderManager, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.LocalSeq, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.NoStackTraceThrowable, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.TaskQueue, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.TaskQueue$$Lambda/0x00000000384b35e0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.TaskQueue$CloseResult, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.TaskQueue$ContinuationTask, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.TaskQueue$ExecuteTask, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.TaskQueue$Task, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.ThreadPerTaskExecutorService, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.ThreadPerTaskExecutorService$$Lambda/0x00000000384b4fa0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.Utils, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.VerticleManager, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.VerticleManager$$Lambda/0x00000000384b0c00, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VerticleManager$$Lambda/0x00000000384b3810, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxBuilder, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.VertxImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384aef20, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384af5a8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384b1688, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384b18b8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384b1ae8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384b1d18, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384b2ad0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384b3160, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384b3390, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384b8660, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384b8890, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384b8ac0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384b8cf0, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384ba090, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$$Lambda/0x00000000384bfd50, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.VertxImpl$1$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.VertxImpl$1$1$$Lambda/0x00000000384ba2c8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.VertxImpl$ContextDispatch, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.VertxImpl$InternalTimerHandler, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.VertxInternal, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.VertxThread, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.WorkerExecutor, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.WorkerExecutor$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.WorkerExecutor$Continuation, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.WorkerPool, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.WorkerTask, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.WorkerTaskQueue, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.WorkerTaskQueue$1InterruptSequence, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.WorkerTaskQueue$1InterruptSequence$$Lambda/0x000000003850df08, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.WorkerTaskQueue$1InterruptSequence$$Lambda/0x000000003850f378, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.WorkerTaskQueue$1InterruptSequence$$Lambda/0x000000003850f5a8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.WorkerTaskQueue$1InterruptSequence$$Lambda/0x000000003850f7d8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.btc.BlockedThreadChecker, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.btc.BlockedThreadChecker$$Lambda/0x00000000384af380, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.btc.BlockedThreadChecker$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.btc.BlockedThreadChecker$1$$Lambda/0x00000000384b4d60, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.btc.BlockedThreadEvent, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.btc.ThreadInfo, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.CompositeFutureImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.CompositeFutureImpl$$Lambda/0x00000000384b1228, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.future.CompositeFutureImpl$$Lambda/0x00000000384b1458, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.future.Composition, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.Composition$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.Eventually, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.Eventually$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.Eventually$2, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.FailedFuture, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.FixedMapping, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.FutureBase, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.FutureBase$$Lambda/0x00000000384b7418, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.future.FutureBase$$Lambda/0x00000000384b7648, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.future.FutureImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.FutureImpl$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.FutureImpl$2, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.FutureImpl$3, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.FutureImpl$4, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.FutureImpl$CauseHolder, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.FutureImpl$ListenerArray, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.FutureInternal, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.Listener, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.Mapping, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.Operation, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.PromiseImpl, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.PromiseInternal, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.SucceededFuture, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.Transformation, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.future.Transformation$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.logging.Logger, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.logging.LoggerAdapter, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.logging.LoggerFactory, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.resolver.DefaultResolverProvider, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.resolver.DnsResolverProvider, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.resolver.DnsResolverProvider$$Lambda/0x0000000038522e30, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.resolver.DnsResolverProvider$$Lambda/0x0000000038523060, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.resolver.DnsResolverProvider$$Lambda/0x00000000385232a8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.resolver.DnsResolverProvider$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.transports.JDKTransport, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.transports.JDKTransport$$Lambda/0x000000003851c460, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.impl.transports.JDKTransport$1, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.impl.utils.LruCache, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.json.DecodeException, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.json.EncodeException, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.json.Json, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.json.JsonArray, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.json.JsonArray$Iter, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.json.JsonObject, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.json.JsonObject$Entry, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.json.JsonObject$Iter, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.json.impl.JsonUtil, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.json.jackson.JacksonCodec, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.logging.Logger, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.logging.LoggerFactory, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.metrics.Measured, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.metrics.MetricsOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.ClientOptionsBase, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.HostAndPort, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.JdkSSLEngineOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.JksOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.JksOptionsConverter, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.KeyCertOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.KeyStoreOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.KeyStoreOptionsBase, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.KeyStoreOptionsBase$$Lambda/0x00000000384b9148, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.KeyStoreOptionsBase$$Lambda/0x00000000384b9378, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.KeyStoreOptionsBase$$Lambda/0x00000000384b95a8, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.KeyStoreOptionsBase$$Lambda/0x0000000038517750, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.KeyStoreOptionsBase$$Lambda/0x0000000038542130, BUILD_TIME, proxy/lambda classes with all interfaces explicitly marked as --initialize-at-build-time are also initialized at build time
io.vertx.core.net.NetClientOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.NetServerOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
io.vertx.core.net.NetworkOptions, BUILD_TIME, from feature io.quarkus.runner.Feature.duringSetup with ''
